Filename,FileComment,triggerCount,roiCount,runTime,inhibitTime,SyringeSampleVolume,syringeSamplingSpeed,temperature,RunFastFactor,sampleNumber,runSampleFast,Datetime,lookTime,runSampleFast_Int,flowRate_mins,volumeAnalyzed,DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710, COG,Datetime_GMT_underway,Datetime_UTC_underway
D20240417T084455_IFCB206,ar82b_underway,2771,2625,1201.118611111111,231.19234375,5,20,16.8534134431983,5,23,False,2024-04-17 08:44:05,969.9262673611111,1,0.25,4.041359447337963,2024/04/17, 08:43:48.998,36.175,-74.825, NAN,104.45,191.15,0.11,17.0,17.0,1018.9,1019.0,0.0,0.0,85.1,78.5,18,11,5.3,5.2,82.5,82.1,5.3,5.2,121.9,114.9,1021.0,1021.1,-6.39,359.76,-0.02,31.4091,11.8711,466.0,59.7,1492.175, NAN, NAN, NAN, NAN,,2024-04-17 08:43:48.998,2024-04-17 08:43:48.998000+00:00
D20240417T090849_IFCB206,ar82b_underway,2822,2730,1201.0572222222222,235.4349826388889,5,20,16.746966506446945,5,24,False,2024-04-17 09:08:04,965.6222395833333,1,0.25,4.023425998263889,2024/04/17, 09:07:49.000,36.175,-74.825, NAN,105.04,68.32,0.03,17.0,17.1,1019.1,1019.0,0.0,0.0,85.1,78.5,16,12,4.8,4.6,80.9,80.8,4.8,4.6,121.2,117.2,1021.2,1021.1,-6.44,361.89,-0.01,31.5854,11.7842,474.5,59.7,1492.085, NAN, NAN, NAN, NAN,,2024-04-17 09:07:49.000,2024-04-17 09:07:49+00:00
D20240417T093243_IFCB206,ar82b_underway,2813,2657,1202.1480555555556,235.4664236111111,5,20,16.64051956969559,5,25,False,2024-04-17 09:32:04,966.6816319444445,1,0.25,4.027840133101852,2024/04/17, 09:31:49.001,36.175,-74.826, NAN,104.11,51.22,0.34,16.8,16.8,1019.3,1019.1,0.0,0.0,85.1,78.5,27,21,3.8,3.9,84.0,84.1,3.8,3.9,133.7,127.7,1021.4,1021.2,-6.72,362.76,-0.01,31.4359,11.7191,474.2,59.7,1491.68, NAN, NAN, NAN, NAN,,2024-04-17 09:31:49.001,2024-04-17 09:31:49.001000+00:00
D20240417T095637_IFCB206,ar82b_underway,2832,2727,1200.9322222222222,236.4802951388889,5,20,16.534072632944238,5,26,False,2024-04-17 09:56:03,964.4519270833333,1,0.25,4.018549696180555,2024/04/17, 09:55:49.003,36.175,-74.825, -0.10,104.06,166.28,0.08,17.3,17.4,1019.0,1018.9,0.0,0.0,85.1,78.5,34,29,5.5,5.3,80.1,80.1,5.5,5.3,138.0,133.0,1021.1,1021.0,-6.2,366.37,0.19,31.4966,11.7469,482.7,59.7,1491.849, NAN, NAN, NAN, NAN,,2024-04-17 09:55:49.003,2024-04-17 09:55:49.003000+00:00
D20240417T102032_IFCB206,ar82b_underway,3068,2924,1201.028611111111,256.60534722222224,5,20,16.534072632944238,5,27,False,2024-04-17 10:20:03,944.4232638888889,1,0.25,3.9350969328703704,2024/04/17, 10:19:49.004,36.172,-74.823, 1.16,142.69,181.93,1.42,17.3,17.4,1019.5,1019.3,0.0,0.0,85.1,78.5,1,359,5.5,5.5,83.9,83.8,4.9,4.9,139.8,137.6,1021.6,1021.4,0.27,370.88,19.82,31.3277,12.1109,485.6,60.3,1492.905, NAN, NAN, NAN, NAN,,2024-04-17 10:19:49.004,2024-04-17 10:19:49.004000+00:00
D20240417T104426_IFCB206,ar82b_underway,2729,2570,1200.9273611111112,227.7736111111111,5,20,16.53573586633098,5,28,False,2024-04-17 10:44:02,973.1537500000001,1,0.25,4.054807291666667,2024/04/17, 10:43:49.006,36.198,-74.841, 5.92,326.21,328.72,5.6,16.5,16.5,1019.9,1019.8,0.0,0.0,85.1,78.5,94,64,1.3,2.6,85.3,85.3,3.2,2.8,125.5,94.9,1022.0,1021.9,27.27,367.64,161.65,31.409,11.7668,484.6,60.6,1491.813, NAN, NAN, NAN, NAN,,2024-04-17 10:43:49.006,2024-04-17 10:43:49.006000+00:00
D20240417T110820_IFCB206,ar82b_underway,2473,2316,1201.058888888889,207.04097222222225,5,20,16.534072632944238,5,29,False,2024-04-17 11:08:02,994.0179166666667,1,0.25,4.141741319444445,2024/04/17, 11:07:49.007,36.2,-74.843, 0.32,147.52,133.89,0.7,16.9,16.9,1020.0,1019.9,0.0,0.0,85.1,78.5,354,351,4.7,4.6,88.2,88.1,4.3,4.2,141.8,138.6,1022.1,1022.0,82.8,372.1,519.1,31.3766,11.8682,482.2,60.6,1492.126, NAN, NAN, NAN, NAN,,2024-04-17 11:07:49.007,2024-04-17 11:07:49.007000+00:00
D20240417T113215_IFCB206,ar82b_underway,2642,2495,1200.9265277777777,220.82065972222225,5,20,16.429288929579627,5,30,False,2024-04-17 11:32:01,980.1058680555554,1,0.25,4.0837744502314814,2024/04/17, 11:31:49.009,36.196,-74.84, -0.13,147.43,180.83,0.21,17.5,17.5,1019.9,1019.9,0.0,0.0,85.1,78.5,1,354,5.7,5.4,87.0,86.9,5.6,5.3,147.7,140.6,1022.0,1022.0,59.69,371.32,327.26,31.4534,11.7675,486.4,60.2,1491.869, NAN, NAN, NAN, NAN,,2024-04-17 11:31:49.009,2024-04-17 11:31:49.009000+00:00
D20240417T115609_IFCB206,ar82b_underway,2970,2828,1201.049861111111,248.4897048611111,5,20,16.322841992828273,5,31,False,2024-04-17 11:56:00,952.56015625,1,0.25,3.9690006510416667,2024/04/17, 11:55:49.010,36.196,-74.84, 0.09,147.77,14.23,0.23,17.8,17.8,1019.8,1019.7,0.0,0.0,85.1,78.5,357,351,7.0,6.8,86.6,86.6,7.1,6.9,145.6,139.6,1021.9,1021.8,157.88,371.47,971.75,31.5218,11.7956,496.1,60.6,1492.048, NAN, NAN, NAN, NAN,,2024-04-17 11:55:49.010,2024-04-17 11:55:49.010000+00:00
D20240417T122003_IFCB206,ar82b_underway,2322,2186,1200.9819444444445,193.79366319444443,5,20,16.32117875944153,5,32,False,2024-04-17 12:20:00,1007.18828125,1,0.25,4.196617838541667,2024/04/17, 12:19:49.012,36.195,-74.838, 0.72,148.08,194.51,0.82,17.7,17.6,1019.5,1019.4,0.0,0.0,85.1,78.5,355,350,7.3,7.2,89.2,89.3,7.0,7.0,140.5,135.2,1021.6,1021.5,319.8,371.28,1590.55,31.4279,11.8349,467.2,60.9,1492.072, NAN, NAN, NAN, NAN,,2024-04-17 12:19:49.012,2024-04-17 12:19:49.012000+00:00
D20240417T124357_IFCB206,ar82b_underway,2469,2333,1200.899861111111,206.3279513888889,5,20,16.319515526054786,5,33,False,2024-04-17 12:43:05,994.5719097222221,1,0.25,4.144049623842593,2024/04/17, 12:42:49.013,36.191,-74.836, 1.20,148.12,185.02,0.99,17.8,17.8,1018.9,1018.8,0.0,0.0,85.1,78.5,355,349,8.4,8.3,87.5,87.6,7.9,7.9,141.7,135.4,1021.0,1020.9,387.9,371.86,1926.99,31.4268,11.9531,467.8,60.9,1492.479, NAN, NAN, NAN, NAN,,2024-04-17 12:42:49.013,2024-04-17 12:42:49.013000+00:00
D20240417T130751_IFCB206,ar82b_underway,2527,2382,1201.1065277777775,210.86394097222225,5,20,16.319515526054786,5,34,False,2024-04-17 13:07:05,990.2425868055552,1,0.25,4.12601077835648,2024/04/17, 13:06:49.015,36.186,-74.831, 1.08,147.99,136.61,1.11,17.0,17.0,1018.8,1018.8,0.0,0.0,85.1,78.5,351,345,7.0,7.2,88.4,88.6,6.4,6.6,138.2,131.8,1020.9,1020.9,482.0,372.34,2117.18,31.3289,11.9629,451.6,59.9,1492.396, NAN, NAN, NAN, NAN,,2024-04-17 13:06:49.015,2024-04-17 13:06:49.015000+00:00
D20240417T133146_IFCB206,ar82b_underway,3074,2952,1200.9472222222223,256.54020833333334,5,20,16.32117875944153,5,35,False,2024-04-17 13:31:04,944.407013888889,1,0.25,3.9350292245370375,2024/04/17, 13:30:49.016,36.18,-74.827, 0.99,147.11,123.86,1.06,16.6,16.6,1018.6,1018.6,0.0,0.0,85.1,78.5,353,347,7.6,7.5,91.3,91.4,7.1,7.0,140.9,134.4,1020.7,1020.7,477.04,374.89,1912.94,31.4764,11.9098,473.2,60.2,1492.389, NAN, NAN, NAN, NAN,,2024-04-17 13:30:49.016,2024-04-17 13:30:49.016000+00:00
D20240417T135540_IFCB206,ar82b_underway,2780,2627,1201.9194444444445,232.06170138888888,5,20,16.214731822690176,5,36,False,2024-04-17 13:55:04,969.8577430555556,1,0.25,4.041073929398149,2024/04/17, 13:54:49.018,36.175,-74.826, 0.11,144.3,322.91,0.08,17.0,17.0,1018.8,1018.7,0.0,0.0,85.1,78.5,359,353,7.1,6.8,90.4,90.5,7.1,6.8,143.0,137.0,1020.9,1020.8,611.21,378.86,2165.21,31.3496,12.0753,460.8,60.4,1492.809, NAN, NAN, NAN, NAN,,2024-04-17 13:54:49.018,2024-04-17 13:54:49.018000+00:00
D20240417T141934_IFCB206,ar82b_underway,2554,2414,1200.9234722222222,213.85958333333332,5,20,16.214731822690176,5,37,False,2024-04-17 14:19:03,987.0638888888889,1,0.25,4.112766203703703,2024/04/17, 14:18:49.019,36.175,-74.826, 0.06,141.69,149.73,0.22,16.8,16.8,1018.9,1018.8,0.0,0.0,85.1,78.5,6,359,6.3,6.2,90.3,90.2,6.2,6.1,147.5,140.4,1021.0,1020.9,390.01,380.36,1451.87,31.3488,12.1444,471.8,60.6,1493.045, NAN, NAN, NAN, NAN,,2024-04-17 14:18:49.019,2024-04-17 14:18:49.019000+00:00
D20240417T144814_IFCB206,ar82b_underway,313,260,124.52561631944444,25.94886501736111,5,20,16.429288929579627,5,39,False,2024-04-17 14:48:01,98.57675130208332,1,0.25,0.4107364637586805,2024/04/17, 14:47:49.021,36.182,-74.825, 4.82,85.3,84.2,4.94,17.0,17.1,1018.8,1018.8,0.0,0.0,85.1,78.5,53,52,8.9,8.6,89.2,89.3,7.8,7.4,154.0,153.6,1020.9,1020.9,784.66,384.7,2452.22,31.2595,12.2805,462.0,60.4,1493.406, NAN, NAN, NAN, NAN,,2024-04-17 14:47:49.021,2024-04-17 14:47:49.021000+00:00
D20240417T161851_IFCB206,ar82b_underway,3369,2962,1200.936527777778,281.42885416666667,5,20,16.959860379949653,5,1,False,2024-04-17 16:18:05,919.5076736111114,1,0.25,3.831281973379631,2024/04/17, 16:17:49.027,36.089,-75.009, -0.02,240.33,242.64,10.62,17.2,17.2,1018.0,1017.8,0.0,0.0,85.1,78.5,331,340,9.5,11.0,90.6,90.8,5.6,6.3,181.2,201.5,1020.1,1019.9,871.33,390.48,2465.14,30.266,13.2371,471.5,61.5,1495.471, NAN, 40.860, NAN, NAN,,2024-04-17 16:17:49.027,2024-04-17 16:17:49.027000+00:00
D20240417T164245_IFCB206,ar82b_underway,3485,2883,1200.9940277777778,291.5270486111111,5,20,17.174417486839104,5,2,False,2024-04-17 16:42:04,909.4669791666666,1,0.25,3.7894457465277775,2024/04/17, 16:41:49.029,36.055,-75.087, 10.76,239.77,244.42,10.71,17.8,18.0,1017.6,1017.6,0.0,0.0,85.1,78.5,335,331,10.1,10.6,95.7,94.7,5.8,6.6,188.6,184.7,1019.7,1019.7,587.13,406.57,1975.35,29.4944,13.753,481.9,61.8,1496.284, NAN, 34.520, NAN, NAN,,2024-04-17 16:41:49.029,2024-04-17 16:41:49.029000+00:00
D20240417T170639_IFCB206,ar82b_underway,3445,2803,1201.0045833333334,287.5434201388889,5,20,17.493758297093166,5,3,False,2024-04-17 17:06:03,913.4611631944445,1,0.25,3.8060881799768524,2024/04/17, 17:05:49.030,36.021,-75.165, 10.65,238.77,242.64,10.7,16.9,16.9,1017.2,1017.2,0.0,0.0,85.1,78.5,338,333,9.2,9.5,98.3,98.5,4.9,5.6,187.0,181.0,1019.3,1019.3,668.97,384.72,1992.69,29.2782,13.9895,487.3,61.7,1496.813, NAN, 31.890, NAN, NAN,,2024-04-17 17:05:49.030,2024-04-17 17:05:49.030000+00:00
D20240417T173033_IFCB206,ar82b_underway,3753,3042,1200.9618055555557,313.89,5,20,17.706652170595873,5,4,False,2024-04-17 17:30:03,887.0718055555557,1,0.25,3.6961325231481488,2024/04/17, 17:29:49.032,35.991,-75.244, 3.66,244.52,246.06,10.76,17.1,17.1,1017.0,1016.9,0.0,0.0,85.1,78.5,337,332,8.8,9.0,94.4,94.6,4.3,4.9,191.2,184.2,1019.1,1019.0,689.29,386.72,2065.34,29.2823,14.1849,500.1,62.1,1497.461, NAN, 38.510, NAN, NAN,,2024-04-17 17:29:49.032,2024-04-17 17:29:49.032000+00:00
D20240417T175428_IFCB206,ar82b_underway,4054,3265,1200.9644444444446,338.7160069444444,5,20,17.813099107347227,5,5,False,2024-04-17 17:54:02,862.2484375000001,1,0.25,3.592701822916667,2024/04/17, 17:53:49.033,35.961,-75.321, 4.34,228.35,231.5,4.15,17.6,17.6,1016.8,1016.8,0.0,0.0,85.1,78.5,340,333,7.1,7.5,95.0,95.2,5.2,5.7,199.6,191.0,1018.9,1018.9,975.48,384.85,2627.85,28.8501,14.0222,501.7,62.0,1496.42, NAN, 28.510, NAN, NAN,,2024-04-17 17:53:49.033,2024-04-17 17:53:49.033000+00:00
D20240417T181822_IFCB206,ar82b_underway,4686,3994,1201.5584722222222,392.24357638888887,5,20,17.70498893720913,5,6,False,2024-04-17 18:18:02,809.3148958333334,1,0.25,3.3721453993055563,2024/04/17, 18:17:49.035,35.959,-75.325, NAN,187.57,262.68,0.05,18.0,18.0,1016.5,1016.6,0.0,0.0,85.1,78.5,359,350,5.5,5.4,89.3,89.5,5.5,5.4,186.6,177.6,1018.6,1018.7,495.82,384.36,1615.32,29.7289,14.2539,539.8,61.5,1498.21, NAN, 31.900, NAN, NAN,,2024-04-17 18:17:49.035,2024-04-17 18:17:49.035000+00:00
D20240417T184216_IFCB206,ar82b_underway,4005,3307,1201.63125,335.07,5,20,17.811435873960484,5,7,False,2024-04-17 18:42:01,866.56125,1,0.25,3.610671875,2024/04/17, 18:41:49.036,35.959,-75.294, NAN,88.42,88.42,4.56,17.5,17.6,1016.1,1016.1,0.0,0.0,85.1,78.5,72,74,5.9,5.7,90.6,90.5,5.6,5.5,183.7,186.5,1018.2,1018.2,888.45,392.25,2519.28,29.1902,14.5625,518.2,62.2,1498.588, NAN, 25.690, NAN, NAN,,2024-04-17 18:41:49.036,2024-04-17 18:41:49.036000+00:00
D20240417T190610_IFCB206,ar82b_underway,3973,3197,1201.0184722222225,333.0233333333333,5,20,18.025992980849935,5,8,False,2024-04-17 19:06:01,867.9951388888892,1,0.25,3.6166464120370376,2024/04/17, 19:05:49.038,35.958,-75.326, NAN,265.51,271.02,3.75,17.8,17.8,1015.6,1015.3,0.0,0.0,85.1,78.5,276,276,7.4,7.5,86.8,86.9,7.5,7.6,166.7,166.9,1017.7,1017.4,956.47,389.42,2707.49,28.8507,14.1348,512.6,62.2,1496.792, NAN, 32.550, NAN, NAN,,2024-04-17 19:05:49.038,2024-04-17 19:05:49.038000+00:00
D20240417T193005_IFCB206,ar82b_underway,3964,3250,1201.0180555555555,332.27649305555553,5,20,18.02765621423667,5,9,False,2024-04-17 19:30:00,868.7415625,1,0.25,3.6197565104166665,2024/04/17, 19:29:49.039,35.957,-75.295, NAN,87.01,87.91,5.02,17.3,17.3,1015.5,1015.5,0.0,0.0,85.1,78.5,76,75,6.9,6.8,90.3,90.2,6.7,6.5,184.9,184.2,1017.6,1017.6,202.19,397.52,791.81,29.1881,14.5121,524.9,61.7,1498.421, NAN, 26.380, NAN, NAN,,2024-04-17 19:29:49.039,2024-04-17 19:29:49.039000+00:00
D20240417T195359_IFCB206,ar82b_underway,4029,3317,1200.9744444444443,336.81958333333336,5,20,18.238886854352643,5,10,False,2024-04-17 19:53:05,864.1548611111109,1,0.25,3.6006452546296286,2024/04/17, 19:52:49.041,35.956,-75.322, NAN,271.55,271.1,4.99,17.2,17.2,1015.1,1015.1,0.0,0.0,85.1,78.5,283,283,6.7,7.1,90.3,90.5,6.5,6.9,172.2,173.5,1017.2,1017.2,124.93,398.41,504.6,28.8463,14.2983,538.8,61.8,1497.324, NAN, 29.170, NAN, NAN,,2024-04-17 19:52:49.041,2024-04-17 19:52:49.041000+00:00
D20240417T201753_IFCB206,ar82b_underway,4099,3373,1200.9216666666666,343.1536111111111,5,20,18.2372236209659,5,11,False,2024-04-17 20:17:05,857.7680555555555,1,0.25,3.5740335648148145,2024/04/17, 20:16:49.042,35.956,-75.3, NAN,89.78,92.42,4.94,17.2,17.1,1014.8,1014.9,0.0,0.0,85.1,78.5,80,81,7.3,7.5,94.8,94.1,7.2,7.4,189.9,190.3,1016.9,1017.0,125.35,400.82,483.59,29.0686,14.3778,546.8,62.0,1497.844, NAN, 27.480, NAN, NAN,,2024-04-17 20:16:49.042,2024-04-17 20:16:49.042000+00:00
D20240417T204147_IFCB206,ar82b_underway,4101,3355,1200.935277777778,343.50399305555555,5,20,18.345333791103997,5,12,False,2024-04-17 20:41:04,857.4312847222225,1,0.25,3.5726303530092602,2024/04/17, 20:40:49.044,35.955,-75.325, NAN,270.24,273.86,6.14,17.3,17.3,1014.9,1014.8,0.0,0.0,85.1,78.5,292,295,6.7,7.3,93.1,92.7,6.3,6.7,174.4,179.6,1017.0,1016.9,109.12,399.97,426.39,28.8214,14.2224,544.8,62.2,1497.046, NAN, 31.580, NAN, NAN,,2024-04-17 20:40:49.044,2024-04-17 20:40:49.044000+00:00
D20240417T210542_IFCB206,ar82b_underway,4053,3326,1201.64375,339.39215277777777,5,20,18.343670557717253,5,13,False,2024-04-17 21:05:04,862.2515972222222,1,0.25,3.592714988425926,2024/04/17, 21:04:49.045,35.954,-75.297, NAN,86.95,95.3,4.11,17.1,17.2,1014.5,1014.5,0.0,0.0,85.1,78.5,84,85,7.2,7.2,94.1,94.1,7.1,7.2,187.9,188.9,1016.6,1016.6,94.45,403.07,366.02,29.1235,14.3865,545.2,62.4,1497.936, NAN, 26.910, NAN, NAN,,2024-04-17 21:04:49.045,2024-04-17 21:04:49.045000+00:00
D20240417T212936_IFCB206,ar82b_underway,4017,3271,1200.9163888888888,336.5684375,5,20,18.345333791103997,5,14,False,2024-04-17 21:29:03,864.3479513888888,1,0.25,3.6014497974537028,2024/04/17, 21:28:49.047,35.953,-75.322, NAN,273.73,273.81,5.09,17.7,17.7,1014.7,1014.6,0.0,0.0,85.1,78.5,291,292,9.1,9.7,92.1,92.4,8.5,9.0,188.1,190.2,1016.8,1016.7,75.08,406.49,297.38,28.7959,14.2207,546.5,62.2,1497.011, NAN, 29.300, NAN, NAN,,2024-04-17 21:28:49.047,2024-04-17 21:28:49.047000+00:00
D20240417T215330_IFCB206,ar82b_underway,4161,3385,1200.9351388888888,346.7868055555556,5,20,18.343670557717253,5,15,False,2024-04-17 21:53:03,854.1483333333332,1,0.25,3.558951388888888,2024/04/17, 21:52:49.049,35.953,-75.297, NAN,86.5,88.73,4.38,17.2,17.3,1014.9,1014.8,0.0,0.0,85.1,78.5,98,98,6.4,6.3,92.2,92.2,6.9,6.8,203.4,203.7,1017.0,1016.9,63.31,403.36,247.83,29.0204,14.3188,545.6,61.5,1497.595, NAN, 26.180, NAN, NAN,,2024-04-17 21:52:49.049,2024-04-17 21:52:49.049000+00:00
D20240417T221726_IFCB206,ar82b_underway,4067,3261,1201.0118055555556,339.46229166666666,5,20,18.345333791103997,5,16,False,2024-04-17 22:17:02,861.5495138888889,1,0.25,3.5897896412037036,2024/04/17, 22:16:49.050,35.952,-75.32, NAN,268.91,274.66,4.97,17.5,17.4,1014.7,1014.5,0.0,0.0,85.1,78.5,307,306,9.2,11.1,93.4,93.8,8.1,10.0,200.6,202.4,1016.8,1016.6,47.17,406.91,194.37,28.7779,14.2066,542.8,61.6,1496.943, NAN, 27.140, NAN, NAN,,2024-04-17 22:16:49.050,2024-04-17 22:16:49.050000+00:00
D20240417T224120_IFCB206,ar82b_underway,3988,3244,1201.016111111111,333.798125,5,20,18.448454261081864,5,17,False,2024-04-17 22:41:02,867.217986111111,1,0.25,3.6134082754629633,2024/04/17, 22:40:49.052,35.951,-75.3, NAN,87.87,91.56,4.96,17.6,17.7,1014.5,1014.5,0.0,0.0,85.1,78.5,116,113,9.0,8.7,89.3,89.3,10.2,9.8,217.2,215.0,1016.6,1016.6,28.33,404.61,123.2,28.9184,14.3435,539.2,61.8,1497.556, NAN, 28.000, NAN, NAN,,2024-04-17 22:40:49.052,2024-04-17 22:40:49.052000+00:00
D20240417T230514_IFCB206,ar82b_underway,4012,3232,1200.9827777777778,335.3936458333333,5,20,18.345333791103997,5,18,False,2024-04-17 23:05:01,865.5891319444445,1,0.25,3.606621383101852,2024/04/17, 23:04:49.053,35.95,-75.317, NAN,267.89,266.89,4.53,18.2,18.1,1014.8,1014.7,0.0,0.0,85.1,78.5,321,318,11.7,13.0,91.1,91.3,10.0,11.4,220.4,218.0,1016.9,1016.8,5.95,412.47,42.16,28.7858,14.1303,540.4,62.0,1496.701, NAN, 28.030, NAN, NAN,,2024-04-17 23:04:49.053,2024-04-17 23:04:49.053000+00:00
D20240417T232908_IFCB206,ar82b_underway,4088,3293,1200.795138888889,342.9012152777778,5,20,18.450117494468607,5,19,False,2024-04-17 23:29:00,857.8939236111112,1,0.25,3.574558015046297,2024/04/17, 23:28:49.055,35.949,-75.302, NAN,86.04,88.0,4.84,17.9,18.0,1014.5,1014.4,0.0,0.0,85.1,78.5,126,125,8.4,8.1,88.7,88.6,10.0,9.6,224.2,223.8,1016.6,1016.5,-2.17,398.71,13.3,28.9817,14.1814,534.7,62.2,1497.099, NAN, 26.510, NAN, NAN,,2024-04-17 23:28:49.055,2024-04-17 23:28:49.055000+00:00
D20240417T235303_IFCB206,ar82b_underway,3862,3111,1200.9083333333333,323.2690625,5,20,18.438474860761424,5,20,False,2024-04-17 23:53:00,877.6392708333333,1,0.25,3.6568302951388887,2024/04/17, 23:52:49.056,35.948,-75.314, NAN,268.56,269.55,4.84,17.9,17.9,1014.7,1014.5,0.0,0.0,85.1,78.5,324,321,10.1,11.7,89.1,89.2,8.2,9.9,222.2,220.4,1016.8,1016.6,-5.87,407.84,0.24,28.8347,14.0178,535.2,62.0,1496.388, NAN, 27.830, NAN, NAN,,2024-04-17 23:52:49.056,2024-04-17 23:52:49.056000+00:00
D20240418T001657_IFCB206,ar82b_underway,3924,3188,1200.939722222222,327.2651041666667,5,20,18.450117494468607,5,21,False,2024-04-18 00:16:05,873.6746180555552,1,0.25,3.640310908564813,2024/04/18, 00:15:49.057,35.948,-75.307, NAN,87.99,93.48,4.97,18.2,18.2,1014.7,1014.7,0.0,0.0,85.1,78.5,123,119,8.4,8.1,90.1,90.0,9.9,9.5,223.9,221.0,1016.8,1016.8,-5.65,408.5,-0.01,29.0645,13.9966,529.1,62.2,1496.587, NAN, 24.070, NAN, NAN,,2024-04-18 00:15:49.057,2024-04-18 00:15:49.057000+00:00
D20240418T004051_IFCB206,ar82b_underway,3861,3087,1201.8001388888888,322.3975,5,20,18.450117494468607,5,22,False,2024-04-18 00:40:05,879.4026388888888,1,0.25,3.6641776620370363,2024/04/18, 00:39:49.059,35.947,-75.312, NAN,266.77,266.94,5.24,18.6,18.5,1014.8,1014.6,0.0,0.0,85.13,78.53,314,312,9.4,11.2,89.2,89.3,7.8,9.6,206.3,206.7,1016.9,1016.7,-5.69,409.39,-0.01,28.9091,14.003,524.9,61.5,1496.426, NAN, 26.310, NAN, NAN,,2024-04-18 00:39:49.059,2024-04-18 00:39:49.059000+00:00
D20240418T010445_IFCB206,ar82b_underway,3920,3095,1201.0505555555555,327.0980555555556,5,20,18.450117494468607,5,23,False,2024-04-18 01:04:04,873.9524999999999,1,0.25,3.64146875,2024/04/18, 01:03:49.061,35.946,-75.306, NAN,87.81,91.0,4.78,17.9,17.9,1015.1,1015.0,0.0,0.0,85.13,78.53,127,125,7.2,6.8,89.3,89.3,8.8,8.4,228.2,227.3,1017.2,1017.1,-5.75,408.14,-0.01,29.0761,13.9727,518.5,61.1,1496.521, NAN, 24.750, NAN, NAN,,2024-04-18 01:03:49.061,2024-04-18 01:03:49.061000+00:00
D20240418T012840_IFCB206,ar82b_underway,3890,3155,1201.4629166666666,325.7810763888889,5,20,18.450117494468607,5,24,False,2024-04-18 01:28:04,875.6818402777777,1,0.25,3.648674334490741,2024/04/18, 01:27:49.062,35.945,-75.312, NAN,270.46,268.44,5.17,18.5,18.5,1015.1,1015.0,0.0,0.0,85.13,78.53,328,324,9.4,10.3,87.2,87.3,7.2,8.2,227.7,223.9,1017.2,1017.1,-5.34,403.69,-0.01,29.0173,13.9478,516.6,62.1,1496.37, NAN, 25.690, NAN, NAN,,2024-04-18 01:27:49.062,2024-04-18 01:27:49.062000+00:00
D20240418T015234_IFCB206,ar82b_underway,3839,3095,1201.118333333333,321.6645833333333,5,20,18.343670557717253,5,25,False,2024-04-18 01:52:03,879.4537499999998,1,0.25,3.6643906249999985,2024/04/18, 01:51:49.064,35.944,-75.306, NAN,86.9,95.36,5.0,18.0,18.0,1014.7,1014.7,0.0,0.0,85.13,78.53,117,113,7.3,7.1,89.7,89.5,8.6,8.2,220.1,217.2,1016.8,1016.8,-5.79,392.97,-0.0,29.1491,13.9389,510.8,62.2,1496.495, NAN, 24.810, NAN, NAN,,2024-04-18 01:51:49.064,2024-04-18 01:51:49.064000+00:00
D20240418T021628_IFCB206,ar82b_underway,3786,2996,1200.9893055555556,316.1384375,5,20,18.343670557717253,5,26,False,2024-04-18 02:16:02,884.8508680555556,1,0.25,3.6868786168981478,2024/04/18, 02:15:49.065,35.943,-75.312, NAN,268.45,270.1,4.98,18.3,18.4,1014.5,1014.3,0.0,0.0,85.13,78.53,318,315,10.9,12.6,89.0,89.2,9.2,11.0,215.4,213.7,1016.6,1016.4,-5.54,396.04,-0.01,29.0245,13.9129,507.8,62.1,1496.263, NAN, 25.470, NAN, NAN,,2024-04-18 02:15:49.065,2024-04-18 02:15:49.065000+00:00
D20240418T024509_IFCB206,ar82b_underway,4687,3710,1201.615972222222,391.45125,5,20,18.343670557717253,5,28,False,2024-04-18 02:45:00,810.1647222222218,1,0.25,3.3756863425925916,2024/04/18, 02:44:49.067,35.943,-75.299, NAN,89.59,88.72,4.92,17.7,17.8,1014.0,1014.0,0.0,0.0,85.13,78.53,115,110,10.4,9.9,90.4,90.4,11.7,11.0,215.9,212.1,1016.1,1016.1,-5.72,390.74,-0.01,29.1103,13.9158,505.6,62.2,1496.373, NAN, 24.940, NAN, NAN,,2024-04-18 02:44:49.067,2024-04-18 02:44:49.067000+00:00
D20240418T030904_IFCB206,ar82b_underway,3875,3096,1201.595972222222,324.14732638888887,5,20,18.343670557717253,5,29,False,2024-04-18 03:09:00,877.4486458333331,1,0.25,3.6560360243055547,2024/04/18, 03:08:49.068,35.942,-75.32, NAN,267.44,271.48,5.18,17.7,17.7,1014.4,1014.2,0.0,0.0,85.13,78.53,311,309,9.7,11.3,90.7,90.9,8.4,10.0,203.7,203.9,1016.5,1016.3,-5.81,392.86,-0.01,29.1788,13.7652,500.1,60.8,1495.955, NAN, 27.570, NAN, NAN,,2024-04-18 03:08:49.068,2024-04-18 03:08:49.068000+00:00
