Filename,FileComment,triggerCount,roiCount,runTime,inhibitTime,SyringeSampleVolume,syringeSamplingSpeed,temperature,RunFastFactor,sampleNumber,runSampleFast
D20240420T222903_IFCB206,ar82a_underway,4316,4183,1200.931111111111,358.6998263888889,5,20,17.174417486839104,5,19,False
D20240420T222903_IFCB206,ar82a_underway,8537,8666,1201.0277777777778,711.9628472222222,5,20,17.174417486839104,5,20,False
D20240420T222903_IFCB206,ar82a_underway,7029,7037,1200.9468055555556,583.7825694444444,5,20,17.387311360341812,5,21,False
D20240420T222903_IFCB206,ar82a_underway,6812,6757,1201.0897222222222,567.4173611111111,5,20,17.60020523384452,5,22,False
D20240420T222903_IFCB206,ar82a_underway,6488,6477,1200.9845833333334,538.3373958333333,5,20,17.706652170595873,5,23,False
D20240420T222903_IFCB206,ar82a_underway,6435,6423,1201.7875,534.8423263888889,5,20,17.706652170595873,5,24,False
D20240420T222903_IFCB206,ar82a_underway,6019,6018,1201.6477777777777,500.2854861111111,5,20,17.813099107347227,5,25,False
D20240420T222903_IFCB206,ar82a_underway,5559,5482,1201.00375,462.5025,5,20,17.813099107347227,5,26,False
D20240420T222903_IFCB206,ar82a_underway,5442,5372,1201.9952777777778,453.03447916666664,5,20,17.813099107347227,5,27,False
D20240420T222903_IFCB206,ar82a_underway,5139,5099,1200.9770833333334,427.4617361111111,5,20,17.811435873960484,5,28,False
D20240420T222903_IFCB206,ar82a_underway,4825,4770,1200.905,401.3952777777778,5,20,17.811435873960484,5,29,False
D20240420T222903_IFCB206,ar82a_underway,4796,4656,1200.888611111111,398.6563194444444,5,20,17.811435873960484,5,30,False
D20240420T222903_IFCB206,ar82a_underway,4745,4637,1201.0093055555556,393.9289236111111,5,20,17.706652170595873,5,31,False
D20240420T222903_IFCB206,ar82a_underway,5880,5793,1201.2227777777778,488.71375,5,20,18.45178072785535,5,32,False
D20240420T222903_IFCB206,ar82a_underway,5387,5279,1201.0181944444444,447.64451388888887,5,20,19.1952460517281,5,33,False
D20240420T222903_IFCB206,ar82a_underway,4454,4336,1200.9994444444444,371.4660416666667,5,20,18.130776684214545,5,34,False
D20240420T222903_IFCB206,ar82a_underway,5037,4887,1200.961388888889,419.1869097222222,5,20,17.598542000457776,5,35,False
D20240420T222903_IFCB206,ar82a_underway,4122,3953,1201.4306944444445,343.19618055555554,5,20,17.066307316701007,5,36,False
D20240420T222903_IFCB206,ar82a_underway,3941,3606,1201.3408333333334,328.578125,5,20,16.8534134431983,5,37,False
D20240420T222903_IFCB206,ar82a_underway,4837,4612,1200.94,401.92802083333333,5,20,16.746966506446945,5,38,False
D20240420T222903_IFCB206,ar82a_underway,3932,3754,1201.098888888889,326.6421875,5,20,16.427625696192884,5,39,False
D20240420T222903_IFCB206,ar82a_underway,3722,3534,1200.9598611111112,309.33684027777775,5,20,16.21639505607692,5,40,False
D20240420T222903_IFCB206,ar82a_underway,3527,3348,1200.9102777777778,293.4092708333333,5,20,16.214731822690176,5,41,False
D20240420T222903_IFCB206,ar82a_underway,3273,3114,1201.3136111111112,272.0487326388889,5,20,16.214731822690176,5,42,False
D20240420T222903_IFCB206,ar82a_underway,3747,3548,1201.122361111111,311.3435416666667,5,20,16.00183794918747,5,43,False
D20240420T222903_IFCB206,ar82a_underway,3559,3360,1201.012638888889,295.7029166666667,5,20,15.895391012436114,5,44,False
D20240420T222903_IFCB206,ar82a_underway,4331,4164,1200.9155555555556,360.6856597222222,5,20,15.79060730907149,5,45,False
D20240420T222903_IFCB206,ar82a_underway,5128,4861,1200.8118055555556,426.18104166666666,5,20,15.788944075684753,5,46,False
D20240420T222903_IFCB206,ar82a_underway,4403,4276,1201.2880555555555,366.69663194444445,5,20,15.6824971389334,5,47,False
D20240420T222903_IFCB206,ar82a_underway,4216,4138,1201.1861111111111,350.9897569444444,5,20,15.6824971389334,5,48,False
D20240420T222903_IFCB206,ar82a_underway,4697,4620,1201.472361111111,390.15965277777775,5,20,15.576050202182046,5,49,False
D20240420T222903_IFCB206,ar82a_underway,4572,4459,1200.9268055555556,380.27690972222223,5,20,15.469603265430692,5,50,False
D20240420T222903_IFCB206,ar82a_underway,4819,4752,1201.5155555555555,402.5938541666667,5,20,15.364819562066074,5,51,False
D20240420T222903_IFCB206,ar82a_underway,4906,4801,1201.0418055555556,409.13600694444443,5,20,15.363156328679338,5,52,False
D20240420T222903_IFCB206,ar82a_underway,5320,5252,1200.9404166666666,442.8955555555556,5,20,15.363156328679338,5,53,False
D20240420T222903_IFCB206,ar82a_underway,5514,5474,1200.9829166666666,458.52625,5,20,15.363156328679338,5,54,False
D20240420T222903_IFCB206,ar82a_underway,5557,5435,1200.9015277777778,463.360625,5,20,15.364819562066074,5,55,False
D20240420T222903_IFCB206,ar82a_underway,5435,5345,1201.6148611111112,451.9459375,5,20,15.363156328679338,5,56,False
D20240420T222903_IFCB206,ar82a_underway,5243,5132,1201.0670833333334,437.9638888888889,5,20,15.364819562066074,5,57,False
D20240420T222903_IFCB206,ar82a_underway,5064,4977,1201.763888888889,422.8127083333333,5,20,15.364819562066074,5,58,False
D20240420T222903_IFCB206,ar82a_underway,5367,5279,1202.0959722222221,446.7571875,5,20,15.469603265430692,5,59,False
D20240420T222903_IFCB206,ar82a_underway,4325,4212,1200.7969444444445,358.84006944444445,5,20,15.79060730907149,5,60,False
D20240420T222903_IFCB206,ar82a_underway,4295,4194,1200.9705555555556,358.1534375,5,20,16.11493781948578,5,61,False
D20240420T222903_IFCB206,ar82a_underway,4198,4020,1201.0175,349.55833333333334,5,20,16.429288929579627,5,62,False
D20240420T222903_IFCB206,ar82a_underway,3823,3687,1200.9163888888888,318.4704513888889,5,20,16.642182803082335,5,63,False
D20240420T222903_IFCB206,ar82a_underway,2544,2432,1200.9193055555556,210.85835069444445,5,20,17.280864423590458,5,64,False
D20240420T222903_IFCB206,ar82a_underway,1340,1289,1200.9447222222223,111.73493055555555,5,20,18.877568474860773,5,65,False
D20240420T222903_IFCB206,ar82a_underway,1356,1322,1201.0001388888888,112.55653645833333,5,20,20.048484779125666,5,66,False
D20240420T222903_IFCB206,ar82a_underway,1390,1362,1200.8652777777777,115.31032986111111,5,20,20.900060273136496,5,67,False
D20240420T222903_IFCB206,ar82a_underway,1432,1368,1200.9875,118.655546875,5,20,21.645188830395988,5,68,False
D20240420T222903_IFCB206,ar82a_underway,1212,1182,1201.2681944444444,100.49794270833333,5,20,22.070976577401403,5,69,False
D20240420T222903_IFCB206,ar82a_underway,1210,1178,1200.9508333333333,100.34547743055556,5,20,22.49676432440682,5,70,False
D20240420T222903_IFCB206,ar82a_underway,1404,1348,1200.9969444444444,116.35223090277778,5,20,22.81610513466088,5,71,False
D20240420T222903_IFCB206,ar82a_underway,1134,1082,1200.89375,94.01041666666667,5,20,23.028999008163588,5,72,False
D20240420T222903_IFCB206,ar82a_underway,1094,1049,1200.963888888889,90.83694444444444,5,20,23.028999008163588,5,73,False
D20240420T222903_IFCB206,ar82a_underway,1374,1291,1200.9495833333333,114.505234375,5,20,23.027335774776837,5,74,False
D20240420T222903_IFCB206,ar82a_underway,2307,2204,1201.02375,191.8270486111111,5,20,22.495101091020068,5,75,False
D20240420T222903_IFCB206,ar82a_underway,3499,3368,1200.8194444444443,292.11055555555555,5,20,21.111290913252468,5,76,False
D20240420T222903_IFCB206,ar82a_underway,4080,3937,1200.9245833333334,339.11385416666667,5,20,19.408139925230806,5,77,False
D20240420T222903_IFCB206,ar82a_underway,3935,3854,1201.350138888889,329.07625,5,20,18.55656443121996,5,78,False
D20240420T222903_IFCB206,ar82a_underway,4772,4670,1201.2791666666667,396.8751736111111,5,20,17.70498893720913,5,79,False
D20240420T222903_IFCB206,ar82a_underway,4007,3874,1201.0194444444444,335.2450694444444,5,20,16.534072632944238,5,80,False
D20240420T222903_IFCB206,ar82a_underway,4041,3933,1201.5983333333334,335.97274305555555,5,20,15.895391012436114,5,81,False
D20240420T222903_IFCB206,ar82a_underway,3785,3686,1200.9890277777777,314.74,5,20,15.363156328679338,5,82,False
D20240420T222903_IFCB206,ar82a_underway,3764,3576,1200.8122222222223,312.48756944444443,5,20,15.043815518425276,5,83,False
D20240420T222903_IFCB206,ar82a_underway,3664,3566,1200.9519444444445,304.52569444444447,5,20,14.834248111696041,5,84,False
D20240420T222903_IFCB206,ar82a_underway,3932,3852,1200.9631944444445,326.97822916666667,5,20,15.363156328679338,5,85,False
D20240420T222903_IFCB206,ar82a_underway,3909,3823,1200.951111111111,325.14927083333333,5,20,15.368146028839561,5,86,False
D20240420T222903_IFCB206,ar82a_underway,3748,3621,1200.9158333333332,310.8921875,5,20,15.471266498817428,5,87,False
D20240420T222903_IFCB206,ar82a_underway,3564,3467,1200.850138888889,296.83482638888887,5,20,15.471266498817428,5,88,False
D20240420T222903_IFCB206,ar82a_underway,3516,3402,1200.9788888888888,292.0919097222222,5,20,15.476256198977651,5,89,False
D20240420T222903_IFCB206,ar82a_underway,3429,3319,1200.9265277777777,285.12755208333334,5,20,15.788944075684753,5,90,False
D20240420T222903_IFCB206,ar82a_underway,3563,3447,1201.0466666666666,295.6693055555556,5,20,15.895391012436114,5,91,False
D20240420T222903_IFCB206,ar82a_underway,3381,3271,1200.9945833333334,281.8538888888889,5,20,15.897054245822858,5,92,False
D20240420T222903_IFCB206,ar82a_underway,3267,3166,1200.9333333333334,270.86477430555556,5,20,15.936971847104608,5,93,False
D20240420T222903_IFCB206,ar82a_underway,3339,3218,1200.9384722222221,277.5306597222222,5,20,16.00350118257421,5,94,False
D20240420T222903_IFCB206,ar82a_underway,3491,3378,1201.0523611111112,289.58380208333335,5,20,16.00350118257421,5,95,False
D20240420T222903_IFCB206,ar82a_underway,3435,3337,1200.8531944444444,286.32868055555554,5,20,15.895391012436114,5,96,False
D20240420T222903_IFCB206,ar82a_underway,3498,3383,1200.9148611111111,290.1981597222222,5,20,15.788944075684753,5,97,False
D20240420T222903_IFCB206,ar82a_underway,2892,2809,1201.0191666666667,239.63489583333333,5,20,15.700792706187528,5,98,False
D20240420T222903_IFCB206,ar82a_underway,3040,2953,1200.9256944444444,252.83866319444445,5,20,15.6824971389334,5,99,False
D20240420T222903_IFCB206,ar82a_underway,2655,2552,1200.9140277777778,220.06180555555557,5,20,15.577713435568782,5,100,False
D20240420T222903_IFCB206,ar82a_underway,2495,2421,1200.8170833333334,207.01171875,5,20,15.6824971389334,5,101,False
D20240420T222903_IFCB206,ar82a_underway,3085,3005,1200.788611111111,256.5653472222222,5,20,15.684160372320136,5,102,False
D20240420T222903_IFCB206,ar82a_underway,2966,2872,1200.9495833333333,246.0175,5,20,15.6824971389334,5,103,False
D20240420T222903_IFCB206,ar82a_underway,2581,2504,1200.98375,214.08147569444444,5,20,15.6824971389334,5,104,False
D20240420T222903_IFCB206,ar82a_underway,2477,2386,1200.9109722222222,205.9028125,5,20,15.6824971389334,5,105,False
D20240420T222903_IFCB206,ar82a_underway,2451,2345,1200.9755555555555,205.10916666666665,5,20,15.684160372320136,5,106,False
D20240420T222903_IFCB206,ar82a_underway,2388,2287,1200.9180555555556,197.8500173611111,5,20,15.79060730907149,5,107,False
D20240420T222903_IFCB206,ar82a_underway,2488,2393,1200.9509722222222,207.68041666666667,5,20,16.00350118257421,5,108,False
D20240420T222903_IFCB206,ar82a_underway,2582,2470,1200.992638888889,214.72239583333334,5,20,16.109948119325566,5,109,False
D20240420T222903_IFCB206,ar82a_underway,2633,2514,1201.0352777777778,218.23354166666667,5,20,16.214731822690176,5,110,False
D20240420T222903_IFCB206,ar82a_underway,2498,2409,1201.3976388888889,207.64776041666667,5,20,16.214731822690176,5,111,False
D20240420T222903_IFCB206,ar82a_underway,2554,2451,1201.0033333333333,212.25961805555556,5,20,16.214731822690176,5,112,False
D20240420T222903_IFCB206,ar82a_underway,2632,2509,1201.1055555555556,218.6696875,5,20,16.214731822690176,5,113,False
D20240420T222903_IFCB206,ar82a_underway,2494,2407,1201.10625,207.4634027777778,5,20,16.214731822690176,5,114,False
D20240420T222903_IFCB206,ar82a_underway,1735,1696,1200.8866666666668,143.84186631944445,5,20,16.214731822690176,5,115,False
D20240420T222903_IFCB206,ar82a_underway,1004,1007,1200.8468055555556,83.2741579861111,5,20,16.21639505607692,5,116,False
D20240420T222903_IFCB206,ar82a_underway,2988,2989,1200.8729166666667,248.46309027777778,5,20,16.108284885938822,5,117,False
D20240420T222903_IFCB206,ar82a_underway,3136,3152,1201.5334722222221,259.93789930555556,5,20,15.256709391927984,5,118,False
D20240420T222903_IFCB206,ar82a_underway,2412,2423,1201.5655555555556,199.86416666666668,5,20,14.830921644922569,5,119,False
D20240420T222903_IFCB206,ar82a_underway,2019,2023,1200.9763888888888,167.51194444444445,5,20,14.724474708171215,5,120,False
D20240420T222903_IFCB206,ar82a_underway,2470,2472,1200.9484722222223,204.64159722222223,5,20,14.618027771419861,5,121,False
D20240420T222903_IFCB206,ar82a_underway,2731,2727,1200.8351388888889,226.2632986111111,5,20,14.511580834668507,5,122,False
D20240420T222903_IFCB206,ar82a_underway,2799,2788,1200.8794444444445,232.03576388888888,5,20,14.405133897917153,5,123,False
D20240420T222903_IFCB206,ar82a_underway,3004,2992,1201.1686111111112,249.02230902777777,5,20,14.2986869611658,5,124,False
D20240420T222903_IFCB206,ar82a_underway,3034,3015,1200.8738888888888,252.4076215277778,5,20,14.2986869611658,5,125,False
D20240420T222903_IFCB206,ar82a_underway,2996,2984,1200.8665277777777,248.32822916666666,5,20,14.192240024414446,5,126,False
D20240420T222903_IFCB206,ar82a_underway,3126,3105,1200.9375,260.5378125,5,20,14.192240024414446,5,127,False
D20240420T222903_IFCB206,ar82a_underway,3134,3105,1200.8770833333333,261.4769444444444,5,20,14.087456321049828,5,128,False
D20240420T222903_IFCB206,ar82a_underway,2979,2967,1201.150138888889,247.5756597222222,5,20,14.085793087663092,5,129,False
D20240420T222903_IFCB206,ar82a_underway,3027,3011,1200.9322222222222,251.11776041666667,5,20,14.085793087663092,5,130,False
D20240420T222903_IFCB206,ar82a_underway,2943,2933,1201.79875,245.5302951388889,5,20,14.085793087663092,5,131,False
D20240420T222903_IFCB206,ar82a_underway,4107,3995,1201.1240277777779,343.36774305555554,5,20,14.085793087663092,5,132,False
D20240420T222903_IFCB206,ar82a_underway,4511,4369,1201.8309722222223,376.5936111111111,5,20,14.085793087663092,5,133,False
D20240420T222903_IFCB206,ar82a_underway,4593,4463,1200.9455555555555,384.7810763888889,5,20,14.085793087663092,5,134,False
D20240420T222903_IFCB206,ar82a_underway,4670,4539,1200.9433333333334,389.8747222222222,5,20,14.085793087663092,5,135,False
D20240420T222903_IFCB206,ar82a_underway,4536,4389,1200.8233333333333,378.6454861111111,5,20,14.087456321049828,5,136,False
D20240420T222903_IFCB206,ar82a_underway,4579,4444,1201.1844444444444,380.8913888888889,5,20,14.087456321049828,5,137,False
D20240420T222903_IFCB206,ar82a_underway,4390,4271,1201.0452777777778,365.49135416666667,5,20,14.087456321049828,5,138,False
D20240420T222903_IFCB206,ar82a_underway,4329,4183,1201.3559722222221,360.03756944444444,5,20,14.087456321049828,5,139,False
D20240420T222903_IFCB206,ar82a_underway,4388,4243,1201.045,366.0705208333333,5,20,14.087456321049828,5,140,False
D20240420T222903_IFCB206,ar82a_underway,4578,4445,1201.2658333333334,381.55079861111113,5,20,14.085793087663092,5,141,False
D20240420T222903_IFCB206,ar82a_underway,4497,4335,1201.4145833333334,376.5578472222222,5,20,14.085793087663092,5,142,False
D20240420T222903_IFCB206,ar82a_underway,4511,4359,1201.046388888889,375.6952083333333,5,20,14.085793087663092,5,143,False
D20240420T222903_IFCB206,ar82a_underway,4626,4488,1200.975138888889,385.3072222222222,5,20,14.085793087663092,5,144,False
D20240420T222903_IFCB206,ar82a_underway,4638,4479,1201.0090277777779,386.0073611111111,5,20,14.085793087663092,5,145,False
D20240420T222903_IFCB206,ar82a_underway,4734,4625,1201.1555555555556,396.44475694444446,5,20,14.085793087663092,5,146,False
D20240420T222903_IFCB206,ar82a_underway,4744,4638,1200.9708333333333,394.8330555555556,5,20,14.085793087663092,5,147,False
D20240420T222903_IFCB206,ar82a_underway,4737,4614,1200.9869444444444,393.27788194444446,5,20,14.014274052033272,5,148,False
D20240420T222903_IFCB206,ar82a_underway,4686,4583,1200.9086111111112,389.5192013888889,5,20,13.981009384298474,5,149,False
D20240420T222903_IFCB206,ar82a_underway,4888,4794,1200.9027777777778,407.6515277777778,5,20,13.979346150911738,5,150,False
D20240420T222903_IFCB206,ar82a_underway,4919,4859,1201.117638888889,408.90836805555557,5,20,13.87456244754712,5,151,False
D20240420T222903_IFCB206,ar82a_underway,3970,3906,1200.9276388888889,329.3985069444444,5,20,14.087456321049828,5,152,False
D20240420T222903_IFCB206,ar82a_underway,3290,3231,1201.0166666666667,272.6809548611111,5,20,14.837574578469528,5,153,False
D20240420T222903_IFCB206,ar82a_underway,1535,1493,1200.9020833333334,127.24389756944444,5,20,16.855076676585043,5,154,False
D20240420T222903_IFCB206,ar82a_underway,1474,1413,1200.9419444444445,122.2175173611111,5,20,18.238886854352643,5,155,False
D20240420T222903_IFCB206,ar82a_underway,1520,1483,1201.0958333333333,125.90137152777778,5,20,18.877568474860773,5,156,False
D20240420T222903_IFCB206,ar82a_underway,1422,1394,1200.9702777777777,117.96008680555556,5,20,19.516250095368896,5,157,False
D20240420T222903_IFCB206,ar82a_underway,1242,1205,1201.9372222222223,103.60347222222222,5,20,20.048484779125666,5,158,False
D20240420T222903_IFCB206,ar82a_underway,1307,1276,1200.9288888888889,108.29387152777778,5,20,20.261378652628373,5,159,False
D20240420T222903_IFCB206,ar82a_underway,1451,1403,1200.9386111111112,120.954375,5,20,20.580719462882435,5,160,False
D20240420T222903_IFCB206,ar82a_underway,1416,1385,1200.8097222222223,117.51947048611112,5,20,20.793613336385143,5,161,False
D20240420T222903_IFCB206,ar82a_underway,198,154,164.15019097222222,16.258125,5,20,20.900060273136496,5,162,False
D20240420T222903_IFCB206,ar82a_underway,1482,1444,1201.0513888888888,122.80241319444444,5,20,21.10796444647898,5,1,False
D20240420T222903_IFCB206,ar82a_underway,1046,1006,1201.0041666666666,87.4597048611111,5,20,21.645188830395988,5,2,False
D20240420T222903_IFCB206,ar82a_underway,984,952,1200.9147222222223,81.62090277777777,5,20,21.858082703898695,5,3,False
D20240420T222903_IFCB206,ar82a_underway,1637,1584,1200.9475,135.88386284722222,5,20,21.21773785000382,5,4,False
D20240420T222903_IFCB206,ar82a_underway,1452,1364,1201.5815277777779,120.32116319444444,5,20,20.89839703974976,5,5,False
D20240420T222903_IFCB206,ar82a_underway,1393,1343,1201.0256944444445,115.45897569444445,5,20,21.112954146639204,5,6,False
D20240420T222903_IFCB206,ar82a_underway,1413,1378,1200.9630555555555,117.21871527777778,5,20,21.004843976501114,5,7,False
D20240420T222903_IFCB206,ar82a_underway,352,326,302.73743055555553,29.06519748263889,5,20,20.791950102998406,5,8,False
D20240420T222903_IFCB206,ar82a_underway,1638,1586,1200.9404166666666,135.76411458333334,5,20,21.004843976501114,5,1,False
D20240420T222903_IFCB206,ar82a_underway,862,834,1200.9105555555554,71.57717013888889,5,20,21.538741893644634,5,2,False
D20240420T222903_IFCB206,ar82a_underway,1133,1093,1200.9543055555555,94.59417534722222,5,20,22.177423514152757,5,3,False
D20240420T222903_IFCB206,ar82a_underway,1023,985,1201.0088888888888,84.86021701388889,5,20,22.49676432440682,5,4,False
D20240420T222903_IFCB206,ar82a_underway,908,877,1200.9161111111111,75.27560763888889,5,20,22.49676432440682,5,5,False
D20240420T222903_IFCB206,ar82a_underway,957,902,1200.893611111111,79.41987847222222,5,20,22.709658197909526,5,6,False
D20240420T222903_IFCB206,ar82a_underway,1644,1396,1200.8194444444443,136.19305555555556,5,20,22.81610513466088,5,7,False
D20240420T222903_IFCB206,ar82a_underway,2024,1840,1200.8947222222223,167.95274305555554,5,20,23.14708857862211,5,8,False
D20240420T222903_IFCB206,ar82a_underway,1713,1435,1200.9468055555556,142.06327256944445,5,20,23.240229648279545,5,9,False
D20240420T222903_IFCB206,ar82a_underway,1846,1340,1200.9529166666666,153.01536458333334,5,20,23.027335774776837,5,10,False
D20240420T222903_IFCB206,ar82a_underway,3048,2123,1200.9444444444443,252.87848958333333,5,20,23.34833981841765,5,13,False
D20240420T222903_IFCB206,ar82a_underway,1503,1344,1200.9986111111111,124.56762152777777,5,20,23.88057450217442,5,14,False
D20240420T222903_IFCB206,ar82a_underway,3999,3496,1200.9179166666668,332.9536111111111,5,20,23.559570458533607,5,15,False
D20240420T222903_IFCB206,ar82a_underway,3710,2958,1200.9202777777778,308.3569791666667,5,20,19.51458686198216,5,16,False
D20240420T222903_IFCB206,ar82a_underway,3618,3243,1201.0190277777779,300.8877777777778,5,20,19.30335622186619,5,17,False
D20240420T222903_IFCB206,ar82a_underway,4007,3899,1201.0465277777778,332.4303125,5,20,18.98235217822539,5,18,False
D20240420T222903_IFCB206,ar82a_underway,4097,3892,1200.9484722222223,340.49291666666664,5,20,18.875905241474037,5,19,False
D20240420T222903_IFCB206,ar82a_underway,4980,4893,1201.5497222222223,414.92413194444447,5,20,18.130776684214545,5,20,False
D20240420T222903_IFCB206,ar82a_underway,4586,4534,1201.0966666666666,382.00381944444445,5,20,17.066307316701007,5,21,False
D20240420T222903_IFCB206,ar82a_underway,3111,3087,1201.1280555555556,257.9737152777778,5,20,18.025992980849935,5,22,False
D20240420T222903_IFCB206,ar82a_underway,2936,2897,1200.9544444444443,243.44546875,5,20,18.45178072785535,5,23,False
D20240420T222903_IFCB206,ar82a_underway,3547,3500,1200.9090277777777,295.1809375,5,20,18.66301136797133,5,24,False
D20240420T222903_IFCB206,ar82a_underway,2217,2167,1200.935,183.8436111111111,5,20,19.088799114976744,5,25,False
D20240420T222903_IFCB206,ar82a_underway,2932,2891,1201.2640277777778,243.70675347222223,5,20,19.516250095368896,5,26,False
D20240420T222903_IFCB206,ar82a_underway,2845,2793,1200.8997222222222,236.07364583333333,5,20,19.729143968871604,5,27,False
D20240420T222903_IFCB206,ar82a_underway,2748,2696,1200.9901388888889,228.42741319444445,5,20,19.62269703212025,5,28,False
D20240420T222903_IFCB206,ar82a_underway,3600,3537,1201.51,299.9091666666667,5,20,18.450117494468607,5,29,False
D20240420T222903_IFCB206,ar82a_underway,2673,2616,1200.9070833333333,221.5472048611111,5,20,16.427625696192884,5,30,False
D20240420T222903_IFCB206,ar82a_underway,2444,2379,1201.1752777777779,203.1301388888889,5,20,15.256709391927984,5,31,False
D20240420T222903_IFCB206,ar82a_underway,2303,2270,1200.8905555555555,191.03927083333335,5,20,14.513244068055243,5,32,False
D20240420T222903_IFCB206,ar82a_underway,2179,2126,1200.993888888889,180.68604166666665,5,20,13.979346150911738,5,33,False
D20240420T222903_IFCB206,ar82a_underway,2524,2442,1200.9130555555555,209.99291666666667,5,20,13.660005340657676,5,34,False
D20240420T222903_IFCB206,ar82a_underway,3203,3095,1200.9486111111112,266.2962326388889,5,20,13.340664530403615,5,35,False
D20240420T222903_IFCB206,ar82a_underway,2743,2677,1200.9079166666668,227.5392361111111,5,20,13.021323720149539,5,36,False
D20240420T222903_IFCB206,ar82a_underway,2316,2301,1200.8904166666666,192.09838541666667,5,20,12.810093080033568,5,37,False
D20240420T222903_IFCB206,ar82a_underway,2540,2485,1201.0086111111111,211.88336805555556,5,20,12.701982909895477,5,38,False
D20240420T222903_IFCB206,ar82a_underway,1881,1854,1201.848888888889,157.2421875,5,20,12.701982909895477,5,39,False
D20240420T222903_IFCB206,ar82a_underway,1520,1512,1201.3047222222222,126.02486111111111,5,20,12.382642099641416,5,40,False
D20240420T222903_IFCB206,ar82a_underway,1903,1902,1200.8604166666667,158.7396527777778,5,20,12.384305333028152,5,41,False
D20240420T222903_IFCB206,ar82a_underway,3145,2946,1200.8540277777777,263.47376736111113,5,20,12.171411459525444,5,44,False
D20240420T222903_IFCB206,ar82a_underway,1833,1808,1200.9891666666667,151.97020833333335,5,20,12.171411459525444,5,45,False
D20240420T222903_IFCB206,ar82a_underway,1738,1688,1201.2755555555555,144.98066840277778,5,20,11.958517586022737,5,46,False
D20240420T222903_IFCB206,ar82a_underway,1373,1355,1201.9183333333333,113.87641493055555,5,20,11.852070649271383,5,47,False
D20240420T222903_IFCB206,ar82a_underway,912,901,1200.97375,75.68314236111111,5,20,12.703646143282214,5,48,False
D20240420T222903_IFCB206,ar82a_underway,673,660,1200.8416666666667,55.76951388888889,5,20,13.022986953536275,5,49,False
D20240420T222903_IFCB206,ar82a_underway,915,902,1201.2009722222222,75.9342013888889,5,20,13.342327763790351,5,50,False
D20240420T222903_IFCB206,ar82a_underway,870,842,1200.9356944444444,72.20949652777777,5,20,13.448774700541705,5,51,False
D20240420T222903_IFCB206,ar82a_underway,963,949,1200.8780555555556,80.58553819444444,5,20,13.768115510795766,5,52,False
D20240420T222903_IFCB206,ar82a_underway,1149,1146,1200.91625,95.90338541666667,5,20,14.193903257801182,5,53,False
D20240420T222903_IFCB206,ar82a_underway,2416,2381,1200.9022222222222,201.14640625,5,20,14.513244068055243,5,54,False
D20240420T222903_IFCB206,ar82a_underway,1341,1300,1200.9273611111112,111.15404513888889,5,20,14.939031815060659,5,55,False
D20240420T222903_IFCB206,ar82a_underway,2751,2684,1200.8677777777777,228.94470486111112,5,20,15.471266498817428,5,56,False
D20240420T222903_IFCB206,ar82a_underway,2211,2149,1201.4134722222223,183.09946180555556,5,20,15.897054245822858,5,57,False
D20240420T222903_IFCB206,ar82a_underway,2445,2394,1201.1434722222223,204.08710069444444,5,20,16.21639505607692,5,58,False
D20240420T222903_IFCB206,ar82a_underway,2518,2506,1200.8493055555555,210.76180555555555,5,20,16.00183794918747,5,59,False
D20240420T222903_IFCB206,ar82a_underway,2038,2025,1201.1243055555556,170.52355902777776,5,20,15.576050202182046,5,60,False
D20240420T222903_IFCB206,ar82a_underway,2452,2422,1201.075,203.85637152777778,5,20,15.577713435568782,5,61,False
D20240420T222903_IFCB206,ar82a_underway,2869,2818,1201.5270833333334,237.8246875,5,20,15.798923476005186,5,62,False
D20240420T222903_IFCB206,ar82a_underway,3191,3153,1200.934861111111,265.81835069444446,5,20,16.00183794918747,5,63,False
D20240420T222903_IFCB206,ar82a_underway,4454,4393,1201.3529166666667,371.1754861111111,5,20,16.00183794918747,5,64,False
D20240420T222903_IFCB206,ar82a_underway,4816,4688,1200.9793055555556,401.4947222222222,5,20,16.00350118257421,5,65,False
D20240420T222903_IFCB206,ar82a_underway,3720,3645,1200.986111111111,309.31916666666666,5,20,15.897054245822858,5,66,False
D20240420T222903_IFCB206,ar82a_underway,2701,2675,1201.4054166666667,226.02585069444444,5,20,15.469603265430692,5,67,False
D20240420T222903_IFCB206,ar82a_underway,2710,2673,1201.1695833333333,225.66623263888889,5,20,15.684160372320136,5,68,False
D20240420T222903_IFCB206,ar82a_underway,2748,2692,1201.6481944444445,229.1876909722222,5,20,15.225107957579922,5,69,False
D20240420T222903_IFCB206,ar82a_underway,2398,2340,1200.9022222222222,199.4167013888889,5,20,14.511580834668507,5,70,False
D20240420T222903_IFCB206,ar82a_underway,2814,2744,1200.8444444444444,233.44371527777778,5,20,14.619691004806597,5,71,False
D20240420T222903_IFCB206,ar82a_underway,3386,3327,1200.9079166666668,282.30336805555555,5,20,14.937368581673923,5,72,False
D20240420T222903_IFCB206,ar82a_underway,3387,3052,1201.6397222222222,282.3070138888889,5,20,15.045478751812013,5,75,False
D20240420T222903_IFCB206,ar82a_underway,3548,3417,1201.0030555555556,295.65600694444447,5,20,15.045478751812013,5,76,False
D20240420T222903_IFCB206,ar82a_underway,2493,2375,1200.94875,207.49496527777777,5,20,15.151925688563367,5,77,False
